date,pid,race,bets,stake,payout,hit,hit_combo,bankroll_before,bankroll_after,bet_details
20250809,14,10R,18,10000,3380,1,1-4-5,0,0,"[{""ticket"": ""2-5-4"", ""prob"": 0.10166666666666667, ""odds"": 55.7, ""amount"": 589.107311437144}, {""ticket"": ""2-4-5"", ""prob"": 0.08833333333333333, ""odds"": 38.2, ""amount"": 858.9863153677727}, {""ticket"": ""2-4-1"", ""prob"": 0.07833333333333334, ""odds"": 50.7, ""amount"": 647.2046794289728}, {""ticket"": ""2-1-4"", ""prob"": 0.07416666666666667, ""odds"": 26.3, ""amount"": 1247.6531272642176}, {""ticket"": ""2-4-3"", ""prob"": 0.0725, ""odds"": 84.1, ""amount"": 390.1697651254331}, {""ticket"": ""2-3-4"", ""prob"": 0.0475, ""odds"": 68.0, ""amount"": 482.54819480954296}, {""ticket"": ""2-4-6"", ""prob"": 0.04416666666666667, ""odds"": 42.8, ""amount"": 766.6653562394608}, {""ticket"": ""2-5-1"", ""prob"": 0.0425, ""odds"": 55.3, ""amount"": 593.368485480089}, {""ticket"": ""2-5-3"", ""prob"": 0.034166666666666665, ""odds"": 91.6, ""amount"": 358.22355073197514}, {""ticket"": ""2-3-5"", ""prob"": 0.030833333333333334, ""odds"": 69.8, ""amount"": 470.1042585537095}, {""ticket"": ""2-1-5"", ""prob"": 0.029166666666666667, ""odds"": 27.7, ""amount"": 1184.59484646386}, {""ticket"": ""4-2-5"", ""prob"": 0.028333333333333332, ""odds"": 99.9, ""amount"": 328.4612337041934}, {""ticket"": ""2-6-4"", ""prob"": 0.02666666666666667, ""odds"": 94.4, ""amount"": 347.5982759221284}, {""ticket"": ""4-2-1"", ""prob"": 0.02666666666666667, ""odds"": 152.4, ""amount"": 215.310218156489}, {""ticket"": ""2-5-6"", ""prob"": 0.025, ""odds"": 48.1, ""amount"": 682.1887161548632}, {""ticket"": ""5-2-4"", ""prob"": 0.023333333333333334, ""odds"": 107.6, ""amount"": 304.9561082439491}, {""ticket"": ""2-6-5"", ""prob"": 0.02, ""odds"": 85.9, ""amount"": 381.99391440103517}, {""ticket"": ""4-2-3"", ""prob"": 0.018333333333333333, ""odds"": 217.5, ""amount"": 150.86564251516745}]"
20250809,14,11R,18,10000,49330,1,3-5-4,0,0,"[{""ticket"": ""1-2-3"", ""prob"": 0.21916666666666668, ""odds"": 5.3, ""amount"": 2307.5261643460867}, {""ticket"": ""1-2-4"", ""prob"": 0.15416666666666667, ""odds"": 10.9, ""amount"": 1122.0081349572715}, {""ticket"": ""2-1-3"", ""prob"": 0.1275, ""odds"": 34.0, ""amount"": 359.70260797159585}, {""ticket"": ""1-3-2"", ""prob"": 0.095, ""odds"": 9.2, ""amount"": 1329.3357251124196}, {""ticket"": ""2-1-4"", ""prob"": 0.07833333333333334, ""odds"": 65.0, ""amount"": 188.15213340052708}, {""ticket"": ""1-2-5"", ""prob"": 0.0525, ""odds"": 7.6, ""amount"": 1609.1958777676657}, {""ticket"": ""2-3-1"", ""prob"": 0.0475, ""odds"": 108.4, ""amount"": 112.82185120880312}, {""ticket"": ""1-4-2"", ""prob"": 0.0325, ""odds"": 25.7, ""amount"": 475.87115451495174}, {""ticket"": ""3-1-2"", ""prob"": 0.0325, ""odds"": 80.6, ""amount"": 151.73559145203797}, {""ticket"": ""2-1-5"", ""prob"": 0.025833333333333333, ""odds"": 36.2, ""amount"": 337.84222848160937}, {""ticket"": ""1-3-4"", ""prob"": 0.021666666666666667, ""odds"": 17.0, ""amount"": 719.4052159431917}, {""ticket"": ""3-2-1"", ""prob"": 0.011666666666666667, ""odds"": 141.8, ""amount"": 86.24745184086218}, {""ticket"": ""1-5-2"", ""prob"": 0.011666666666666667, ""odds"": 20.3, ""amount"": 602.4575700016876}, {""ticket"": ""1-4-3"", ""prob"": 0.009166666666666667, ""odds"": 33.7, ""amount"": 362.9047083392955}, {""ticket"": ""3-1-4"", ""prob"": 0.008333333333333333, ""odds"": 141.5, ""amount"": 86.43030862921738}, {""ticket"": ""4-1-2"", ""prob"": 0.0075, ""odds"": 187.3, ""amount"": 65.29572168197681}, {""ticket"": ""2-4-1"", ""prob"": 0.0075, ""odds"": 246.4, ""amount"": 49.634288437639036}, {""ticket"": ""2-3-4"", ""prob"": 0.006666666666666667, ""odds"": 365.8, ""amount"": 33.4332659131609}]"
20250809,14,12R,18,9999,9800,1,2-6-5,0,0,"[{""ticket"": ""1-3-2"", ""prob"": 0.085, ""odds"": 32.3, ""amount"": 546.3094996531825}, {""ticket"": ""1-2-3"", ""prob"": 0.07833333333333334, ""odds"": 22.2, ""amount"": 794.85571345936}, {""ticket"": ""1-2-4"", ""prob"": 0.0675, ""odds"": 18.9, ""amount"": 933.6400443808357}, {""ticket"": ""1-3-4"", ""prob"": 0.06583333333333333, ""odds"": 20.2, ""amount"": 873.5542989503858}, {""ticket"": ""1-3-5"", ""prob"": 0.059166666666666666, ""odds"": 29.9, ""amount"": 590.1604293912305}, {""ticket"": ""1-2-5"", ""prob"": 0.056666666666666664, ""odds"": 39.7, ""amount"": 444.47850979339523}, {""ticket"": ""1-4-2"", ""prob"": 0.05416666666666667, ""odds"": 23.3, ""amount"": 757.3303364290898}, {""ticket"": ""1-5-2"", ""prob"": 0.043333333333333335, ""odds"": 52.6, ""amount"": 335.47142279083255}, {""ticket"": ""1-5-3"", ""prob"": 0.0425, ""odds"": 38.7, ""amount"": 455.9637426045941}, {""ticket"": ""1-4-3"", ""prob"": 0.03916666666666667, ""odds"": 20.1, ""amount"": 877.9003402386961}, {""ticket"": ""1-4-5"", ""prob"": 0.03, ""odds"": 22.5, ""amount"": 784.2576372799019}, {""ticket"": ""2-1-3"", ""prob"": 0.03, ""odds"": 31.3, ""amount"": 563.7634772778847}, {""ticket"": ""3-1-2"", ""prob"": 0.025833333333333333, ""odds"": 134.4, ""amount"": 131.293131241055}, {""ticket"": ""1-2-6"", ""prob"": 0.024166666666666666, ""odds"": 46.2, ""amount"": 381.9436545194327}, {""ticket"": ""2-1-5"", ""prob"": 0.024166666666666666, ""odds"": 37.8, ""amount"": 466.82002219041783}, {""ticket"": ""1-3-6"", ""prob"": 0.023333333333333334, ""odds"": 41.3, ""amount"": 427.2590033607214}, {""ticket"": ""3-1-4"", ""prob"": 0.0225, ""odds"": 120.7, ""amount"": 146.19549990718966}, {""ticket"": ""1-5-4"", ""prob"": 0.02, ""odds"": 36.1, ""amount"": 488.80323653179477}]"
20250809,14,1R,18,9999,4990,1,1-2-6,0,0,"[{""ticket"": ""1-4-2"", ""prob"": 0.32, ""odds"": 5.3, ""amount"": 2054.748353380161}, {""ticket"": ""1-4-3"", ""prob"": 0.17, ""odds"": 9.9, ""amount"": 1100.0167952439247}, {""ticket"": ""4-1-2"", ""prob"": 0.11833333333333333, ""odds"": 15.6, ""amount"": 698.087581597106}, {""ticket"": ""1-2-4"", ""prob"": 0.08166666666666667, ""odds"": 8.4, ""amount"": 1296.4483658231968}, {""ticket"": ""4-1-3"", ""prob"": 0.0675, ""odds"": 34.5, ""amount"": 315.65699341782187}, {""ticket"": ""1-4-6"", ""prob"": 0.06416666666666666, ""odds"": 12.3, ""amount"": 885.3793717816953}, {""ticket"": ""1-3-4"", ""prob"": 0.03666666666666667, ""odds"": 15.6, ""amount"": 698.087581597106}, {""ticket"": ""4-1-6"", ""prob"": 0.029166666666666667, ""odds"": 19.6, ""amount"": 555.6207282099415}, {""ticket"": ""2-1-4"", ""prob"": 0.025833333333333333, ""odds"": 70.4, ""amount"": 154.6898618311769}, {""ticket"": ""4-2-1"", ""prob"": 0.018333333333333333, ""odds"": 47.4, ""amount"": 229.75034331043997}, {""ticket"": ""1-6-4"", ""prob"": 0.011666666666666667, ""odds"": 61.1, ""amount"": 178.2351272162824}, {""ticket"": ""2-4-1"", ""prob"": 0.009166666666666667, ""odds"": 158.6, ""amount"": 68.66435228823994}, {""ticket"": ""1-4-5"", ""prob"": 0.008333333333333333, ""odds"": 16.5, ""amount"": 660.0100771463548}, {""ticket"": ""1-2-3"", ""prob"": 0.0075, ""odds"": 23.6, ""amount"": 461.44772342859545}, {""ticket"": ""4-3-1"", ""prob"": 0.004166666666666667, ""odds"": 102.6, ""amount"": 106.14197147090502}, {""ticket"": ""1-3-2"", ""prob"": 0.004166666666666667, ""odds"": 30.7, ""amount"": 354.72854309168906}, {""ticket"": ""1-6-2"", ""prob"": 0.004166666666666667, ""odds"": 109.0, ""amount"": 99.90978232031976}, {""ticket"": ""3-1-4"", ""prob"": 0.0025, ""odds"": 132.2, ""amount"": 82.37644684504428}]"
20250809,14,2R,18,10000,15393,1,2-1-3,0,0,"[{""ticket"": ""2-1-4"", ""prob"": 0.09416666666666666, ""odds"": 25.7, ""amount"": 598.9877098320957}, {""ticket"": ""2-4-1"", ""prob"": 0.07833333333333334, ""odds"": 27.2, ""amount"": 565.9552993634139}, {""ticket"": ""2-4-3"", ""prob"": 0.07583333333333334, ""odds"": 12.4, ""amount"": 1241.4503340874887}, {""ticket"": ""2-4-5"", ""prob"": 0.06666666666666667, ""odds"": 14.0, ""amount"": 1099.5702959060613}, {""ticket"": ""2-3-4"", ""prob"": 0.05333333333333334, ""odds"": 12.0, ""amount"": 1282.832011890405}, {""ticket"": ""1-2-4"", ""prob"": 0.03916666666666667, ""odds"": 49.8, ""amount"": 309.1161474434711}, {""ticket"": ""4-2-1"", ""prob"": 0.03916666666666667, ""odds"": 65.9, ""amount"": 233.59611749142425}, {""ticket"": ""2-5-4"", ""prob"": 0.035833333333333335, ""odds"": 34.4, ""amount"": 447.49953903153664}, {""ticket"": ""2-3-1"", ""prob"": 0.035833333333333335, ""odds"": 37.0, ""amount"": 416.0536254779692}, {""ticket"": ""2-1-5"", ""prob"": 0.035833333333333335, ""odds"": 40.7, ""amount"": 378.2305686163356}, {""ticket"": ""2-1-3"", ""prob"": 0.0325, ""odds"": 29.2, ""amount"": 527.1912377631802}, {""ticket"": ""2-5-1"", ""prob"": 0.03, ""odds"": 83.6, ""amount"": 184.13856630005813}, {""ticket"": ""2-5-3"", ""prob"": 0.028333333333333332, ""odds"": 44.3, ""amount"": 347.49399870620454}, {""ticket"": ""1-2-3"", ""prob"": 0.0275, ""odds"": 58.2, ""amount"": 264.501445750599}, {""ticket"": ""4-2-3"", ""prob"": 0.02666666666666667, ""odds"": 28.4, ""amount"": 542.0416951649598}, {""ticket"": ""1-4-2"", ""prob"": 0.025, ""odds"": 62.2, ""amount"": 247.4917064740331}, {""ticket"": ""2-3-5"", ""prob"": 0.0225, ""odds"": 19.8, ""amount"": 777.4739466002454}, {""ticket"": ""4-2-5"", ""prob"": 0.021666666666666667, ""odds"": 28.7, ""amount"": 536.3757541005177}]"
20250809,14,3R,18,10000,25410,1,5-1-6,0,0,"[{""ticket"": ""1-4-2"", ""prob"": 0.16833333333333333, ""odds"": 15.3, ""amount"": 760.4039070989575}, {""ticket"": ""1-4-6"", ""prob"": 0.15833333333333333, ""odds"": 8.2, ""amount"": 1418.8024120261039}, {""ticket"": ""1-2-4"", ""prob"": 0.11083333333333334, ""odds"": 14.6, ""amount"": 796.8616286721953}, {""ticket"": ""1-6-4"", ""prob"": 0.10666666666666667, ""odds"": 10.3, ""amount"": 1129.5320173411699}, {""ticket"": ""1-6-2"", ""prob"": 0.07083333333333333, ""odds"": 14.0, ""amount"": 831.012841329575}, {""ticket"": ""1-2-6"", ""prob"": 0.0675, ""odds"": 11.0, ""amount"": 1057.652707146732}, {""ticket"": ""1-4-3"", ""prob"": 0.04416666666666667, ""odds"": 27.7, ""amount"": 420.0064902026733}, {""ticket"": ""6-1-4"", ""prob"": 0.025, ""odds"": 40.4, ""amount"": 287.9747469953973}, {""ticket"": ""2-1-4"", ""prob"": 0.023333333333333334, ""odds"": 171.8, ""amount"": 67.71932350764872}, {""ticket"": ""2-1-6"", ""prob"": 0.021666666666666667, ""odds"": 122.8, ""amount"": 94.74087767601019}, {""ticket"": ""4-1-2"", ""prob"": 0.020833333333333332, ""odds"": 74.7, ""amount"": 155.74537856243708}, {""ticket"": ""1-2-3"", ""prob"": 0.02, ""odds"": 25.8, ""amount"": 450.9372007214748}, {""ticket"": ""4-1-6"", ""prob"": 0.0175, ""odds"": 28.2, ""amount"": 412.5595666175195}, {""ticket"": ""1-4-5"", ""prob"": 0.016666666666666666, ""odds"": 34.7, ""amount"": 335.2789561560245}, {""ticket"": ""1-6-3"", ""prob"": 0.015833333333333335, ""odds"": 23.8, ""amount"": 488.83108313504414}, {""ticket"": ""1-2-5"", ""prob"": 0.011666666666666667, ""odds"": 47.2, ""amount"": 246.48685971639935}, {""ticket"": ""1-3-4"", ""prob"": 0.011666666666666667, ""odds"": 26.1, ""amount"": 445.75401450628544}, {""ticket"": ""1-3-6"", ""prob"": 0.01, ""odds"": 19.4, ""amount"": 599.6999885883531}]"
20250809,14,4R,18,10000,13475,1,1-2-4,0,0,"[{""ticket"": ""1-2-3"", ""prob"": 0.1425, ""odds"": 9.5, ""amount"": 1418.4603084975793}, {""ticket"": ""2-1-3"", ""prob"": 0.12916666666666668, ""odds"": 20.6, ""amount"": 654.1443170255826}, {""ticket"": ""1-3-2"", ""prob"": 0.10333333333333333, ""odds"": 12.8, ""amount"": 1052.763510213047}, {""ticket"": ""2-3-1"", ""prob"": 0.056666666666666664, ""odds"": 52.6, ""amount"": 256.1857971621103}, {""ticket"": ""1-2-6"", ""prob"": 0.050833333333333335, ""odds"": 16.0, ""amount"": 842.2108081704376}, {""ticket"": ""3-1-2"", ""prob"": 0.04, ""odds"": 62.1, ""amount"": 216.9947331840097}, {""ticket"": ""1-2-5"", ""prob"": 0.03916666666666667, ""odds"": 13.3, ""amount"": 1013.1859346411279}, {""ticket"": ""1-2-4"", ""prob"": 0.03333333333333333, ""odds"": 19.7, ""amount"": 684.0290827780204}, {""ticket"": ""2-1-5"", ""prob"": 0.0325, ""odds"": 28.9, ""amount"": 466.27587995595167}, {""ticket"": ""2-1-6"", ""prob"": 0.030833333333333334, ""odds"": 27.9, ""amount"": 482.98827708698934}, {""ticket"": ""3-2-1"", ""prob"": 0.0275, ""odds"": 114.4, ""amount"": 117.79172142243883}, {""ticket"": ""2-1-4"", ""prob"": 0.023333333333333334, ""odds"": 40.3, ""amount"": 334.37649952176184}, {""ticket"": ""1-3-6"", ""prob"": 0.020833333333333332, ""odds"": 17.6, ""amount"": 765.6461892458524}, {""ticket"": ""1-6-2"", ""prob"": 0.018333333333333333, ""odds"": 40.7, ""amount"": 331.0902439982064}, {""ticket"": ""1-3-5"", ""prob"": 0.015833333333333335, ""odds"": 22.0, ""amount"": 612.516951396682}, {""ticket"": ""2-6-1"", ""prob"": 0.015, ""odds"": 103.7, ""amount"": 129.94573703690455}, {""ticket"": ""1-5-2"", ""prob"": 0.011666666666666667, ""odds"": 36.8, ""amount"": 366.1786122480164}, {""ticket"": ""3-1-6"", ""prob"": 0.011666666666666667, ""odds"": 52.8, ""amount"": 255.21539641528415}]"
20250809,14,5R,18,9999,3150,1,1-2-6,0,0,"[{""ticket"": ""2-1-3"", ""prob"": 0.17583333333333334, ""odds"": 25.7, ""amount"": 760.8893246391299}, {""ticket"": ""2-3-1"", ""prob"": 0.175, ""odds"": 46.3, ""amount"": 422.3510938061693}, {""ticket"": ""2-3-4"", ""prob"": 0.14083333333333334, ""odds"": 29.2, ""amount"": 669.6868370967684}, {""ticket"": ""2-1-4"", ""prob"": 0.115, ""odds"": 18.1, ""amount"": 1080.378764819096}, {""ticket"": ""2-4-3"", ""prob"": 0.06583333333333333, ""odds"": 32.8, ""amount"": 596.1846232690743}, {""ticket"": ""2-4-1"", ""prob"": 0.0425, ""odds"": 30.5, ""amount"": 641.1428079746111}, {""ticket"": ""1-2-3"", ""prob"": 0.041666666666666664, ""odds"": 17.5, ""amount"": 1117.4203224700364}, {""ticket"": ""3-2-1"", ""prob"": 0.034166666666666665, ""odds"": 68.8, ""amount"": 284.227552953861}, {""ticket"": ""2-3-6"", ""prob"": 0.024166666666666666, ""odds"": 56.0, ""amount"": 349.1938507718864}, {""ticket"": ""1-2-4"", ""prob"": 0.0225, ""odds"": 12.9, ""amount"": 1515.880282420592}, {""ticket"": ""3-2-4"", ""prob"": 0.020833333333333332, ""odds"": 40.2, ""amount"": 486.43919510511535}, {""ticket"": ""2-3-5"", ""prob"": 0.018333333333333333, ""odds"": 118.2, ""amount"": 165.4387110255976}, {""ticket"": ""2-1-6"", ""prob"": 0.014166666666666666, ""odds"": 44.1, ""amount"": 443.4207628849351}, {""ticket"": ""1-3-2"", ""prob"": 0.0125, ""odds"": 26.0, ""amount"": 752.1098324317553}, {""ticket"": ""4-2-3"", ""prob"": 0.011666666666666667, ""odds"": 74.2, ""amount"": 263.54252888444256}, {""ticket"": ""2-1-5"", ""prob"": 0.01, ""odds"": 107.3, ""amount"": 182.24469378588665}, {""ticket"": ""2-6-1"", ""prob"": 0.0075, ""odds"": 145.8, ""amount"": 134.12109494667789}, {""ticket"": ""2-6-3"", ""prob"": 0.0075, ""odds"": 144.5, ""amount"": 135.32772071436426}]"
20250809,14,6R,18,10000,35660,1,3-5-6,0,0,"[{""ticket"": ""2-5-3"", ""prob"": 0.225, ""odds"": 11.3, ""amount"": 1169.0589456729028}, {""ticket"": ""5-2-3"", ""prob"": 0.17416666666666666, ""odds"": 33.5, ""amount"": 394.3392861523523}, {""ticket"": ""2-3-5"", ""prob"": 0.11, ""odds"": 11.9, ""amount"": 1110.11479715158}, {""ticket"": ""5-3-2"", ""prob"": 0.06666666666666667, ""odds"": 84.9, ""amount"": 155.59912940051592}, {""ticket"": ""2-5-1"", ""prob"": 0.04833333333333333, ""odds"": 16.6, ""amount"": 795.8051859098675}, {""ticket"": ""5-2-1"", ""prob"": 0.04416666666666667, ""odds"": 39.2, ""amount"": 336.99913484958677}, {""ticket"": ""5-2-4"", ""prob"": 0.0425, ""odds"": 34.3, ""amount"": 385.1418683995278}, {""ticket"": ""2-5-4"", ""prob"": 0.041666666666666664, ""odds"": 13.4, ""amount"": 985.8482153808808}, {""ticket"": ""3-2-5"", ""prob"": 0.03833333333333333, ""odds"": 25.9, ""amount"": 510.05274463721247}, {""ticket"": ""3-5-2"", ""prob"": 0.035, ""odds"": 49.9, ""amount"": 264.7367953127015}, {""ticket"": ""2-3-4"", ""prob"": 0.020833333333333332, ""odds"": 25.0, ""amount"": 528.4146434441521}, {""ticket"": ""2-1-5"", ""prob"": 0.0175, ""odds"": 15.1, ""amount"": 874.8586811989273}, {""ticket"": ""2-4-5"", ""prob"": 0.014166666666666666, ""odds"": 15.2, ""amount"": 869.1030319805134}, {""ticket"": ""2-3-1"", ""prob"": 0.013333333333333334, ""odds"": 40.0, ""amount"": 330.25915215259505}, {""ticket"": ""5-1-2"", ""prob"": 0.009166666666666667, ""odds"": 58.8, ""amount"": 224.66608989972454}, {""ticket"": ""2-4-3"", ""prob"": 0.009166666666666667, ""odds"": 34.8, ""amount"": 379.6082208650518}, {""ticket"": ""5-4-2"", ""prob"": 0.0075, ""odds"": 76.2, ""amount"": 173.3643843320709}, {""ticket"": ""2-1-3"", ""prob"": 0.006666666666666667, ""odds"": 25.8, ""amount"": 512.0296932598372}]"
20250809,14,7R,18,10000,10830,1,1-6-2,0,0,"[{""ticket"": ""1-3-4"", ""prob"": 0.21583333333333332, ""odds"": 5.0, ""amount"": 1884.3499709450693}, {""ticket"": ""1-3-2"", ""prob"": 0.15916666666666668, ""odds"": 7.6, ""amount"": 1239.703928253335}, {""ticket"": ""1-4-3"", ""prob"": 0.14, ""odds"": 8.0, ""amount"": 1177.7187318406684}, {""ticket"": ""1-2-3"", ""prob"": 0.11166666666666666, ""odds"": 8.7, ""amount"": 1082.9597534167067}, {""ticket"": ""1-2-4"", ""prob"": 0.06666666666666667, ""odds"": 10.7, ""amount"": 880.5373696004998}, {""ticket"": ""1-4-2"", ""prob"": 0.06416666666666666, ""odds"": 12.6, ""amount"": 747.7579249782021}, {""ticket"": ""1-3-6"", ""prob"": 0.034166666666666665, ""odds"": 19.1, ""amount"": 493.2853327081333}, {""ticket"": ""1-3-5"", ""prob"": 0.03166666666666667, ""odds"": 17.9, ""amount"": 526.3547404874496}, {""ticket"": ""3-1-4"", ""prob"": 0.018333333333333333, ""odds"": 48.3, ""amount"": 195.06728477692232}, {""ticket"": ""1-4-5"", ""prob"": 0.0175, ""odds"": 24.2, ""amount"": 389.3285063936094}, {""ticket"": ""1-4-6"", ""prob"": 0.015833333333333335, ""odds"": 23.4, ""amount"": 402.6388826805704}, {""ticket"": ""4-1-3"", ""prob"": 0.011666666666666667, ""odds"": 85.5, ""amount"": 110.19590473362979}, {""ticket"": ""1-2-6"", ""prob"": 0.011666666666666667, ""odds"": 39.2, ""amount"": 240.3507616001364}, {""ticket"": ""2-1-3"", ""prob"": 0.010833333333333334, ""odds"": 173.7, ""amount"": 54.241507511372184}, {""ticket"": ""1-5-2"", ""prob"": 0.01, ""odds"": 72.3, ""amount"": 130.3146591248319}, {""ticket"": ""2-1-4"", ""prob"": 0.01, ""odds"": 218.2, ""amount"": 43.17942188233432}, {""ticket"": ""1-2-5"", ""prob"": 0.01, ""odds"": 34.7, ""amount"": 271.52016872407336}, {""ticket"": ""1-6-4"", ""prob"": 0.009166666666666667, ""odds"": 72.2, ""amount"": 130.49515034245633}]"
20250809,14,8R,18,10000,24090,1,5-4-3,0,0,"[{""ticket"": ""1-2-3"", ""prob"": 0.0875, ""odds"": 16.4, ""amount"": 767.883372904293}, {""ticket"": ""1-3-4"", ""prob"": 0.07583333333333334, ""odds"": 12.9, ""amount"": 976.2238229170855}, {""ticket"": ""1-4-2"", ""prob"": 0.07416666666666667, ""odds"": 9.7, ""amount"": 1298.2770428484953}, {""ticket"": ""1-2-4"", ""prob"": 0.07166666666666667, ""odds"": 10.0, ""amount"": 1259.3287315630403}, {""ticket"": ""1-3-2"", ""prob"": 0.06583333333333333, ""odds"": 18.3, ""amount"": 688.1577768104045}, {""ticket"": ""1-4-3"", ""prob"": 0.05583333333333333, ""odds"": 12.8, ""amount"": 983.8505715336252}, {""ticket"": ""1-3-5"", ""prob"": 0.0475, ""odds"": 24.5, ""amount"": 514.0117271685879}, {""ticket"": ""2-1-4"", ""prob"": 0.045, ""odds"": 76.3, ""amount"": 165.04963716422546}, {""ticket"": ""2-1-3"", ""prob"": 0.03333333333333333, ""odds"": 125.2, ""amount"": 100.58536194592973}, {""ticket"": ""1-2-5"", ""prob"": 0.0325, ""odds"": 25.2, ""amount"": 499.7336236361271}, {""ticket"": ""3-1-4"", ""prob"": 0.029166666666666667, ""odds"": 69.0, ""amount"": 182.51141037145513}, {""ticket"": ""1-5-2"", ""prob"": 0.028333333333333332, ""odds"": 37.1, ""amount"": 339.44170662076556}, {""ticket"": ""4-1-3"", ""prob"": 0.0275, ""odds"": 37.0, ""amount"": 340.35911663865954}, {""ticket"": ""3-1-2"", ""prob"": 0.025833333333333333, ""odds"": 126.0, ""amount"": 99.94672472722542}, {""ticket"": ""2-1-5"", ""prob"": 0.023333333333333334, ""odds"": 138.0, ""amount"": 91.25570518572756}, {""ticket"": ""1-4-5"", ""prob"": 0.0225, ""odds"": 13.7, ""amount"": 919.2180522357959}, {""ticket"": ""4-1-2"", ""prob"": 0.020833333333333332, ""odds"": 22.7, ""amount"": 554.7703663273305}, {""ticket"": ""4-2-1"", ""prob"": 0.0175, ""odds"": 57.4, ""amount"": 219.39524940122655}]"
20250809,14,9R,18,10000,28020,1,5-6-1,0,0,"[{""ticket"": ""2-1-3"", ""prob"": 0.14416666666666667, ""odds"": 49.4, ""amount"": 409.303299351399}, {""ticket"": ""2-3-1"", ""prob"": 0.1375, ""odds"": 119.9, ""amount"": 168.63705577947547}, {""ticket"": ""2-1-4"", ""prob"": 0.10333333333333333, ""odds"": 39.3, ""amount"": 514.4932058004863}, {""ticket"": ""1-2-3"", ""prob"": 0.07333333333333333, ""odds"": 12.9, ""amount"": 1567.4095339503187}, {""ticket"": ""2-3-4"", ""prob"": 0.06, ""odds"": 137.0, ""amount"": 147.58819699240226}, {""ticket"": ""2-4-1"", ""prob"": 0.050833333333333335, ""odds"": 83.7, ""amount"": 241.5720787091889}, {""ticket"": ""1-2-4"", ""prob"": 0.049166666666666664, ""odds"": 11.1, ""amount"": 1821.5840529692894}, {""ticket"": ""2-4-3"", ""prob"": 0.04666666666666667, ""odds"": 146.2, ""amount"": 138.3008412309105}, {""ticket"": ""3-2-1"", ""prob"": 0.03916666666666667, ""odds"": 198.1, ""amount"": 102.06755672871839}, {""ticket"": ""1-3-2"", ""prob"": 0.0325, ""odds"": 20.7, ""amount"": 976.7914486936769}, {""ticket"": ""4-2-3"", ""prob"": 0.0275, ""odds"": 133.3, ""amount"": 151.68479360809533}, {""ticket"": ""3-2-4"", ""prob"": 0.02666666666666667, ""odds"": 232.4, ""amount"": 87.00336913923886}, {""ticket"": ""2-1-5"", ""prob"": 0.025833333333333333, ""odds"": 62.4, ""amount"": 324.0317786531909}, {""ticket"": ""4-2-1"", ""prob"": 0.021666666666666667, ""odds"": 55.7, ""amount"": 363.00867123804505}, {""ticket"": ""1-4-2"", ""prob"": 0.02, ""odds"": 15.5, ""amount"": 1304.48922502962}, {""ticket"": ""4-1-2"", ""prob"": 0.015833333333333335, ""odds"": 35.4, ""amount"": 571.1746606768111}, {""ticket"": ""3-1-2"", ""prob"": 0.014166666666666666, ""odds"": 128.7, ""amount"": 157.10631692275922}, {""ticket"": ""1-3-4"", ""prob"": 0.011666666666666667, ""odds"": 21.2, ""amount"": 953.7539145263733}]"
20250809,16,10R,18,9999,12333,1,1-2-6,0,0,"[{""ticket"": ""2-6-1"", ""prob"": 0.2675, ""odds"": 14.6, ""amount"": 844.7856464415731}, {""ticket"": ""2-1-6"", ""prob"": 0.17166666666666666, ""odds"": 11.3, ""amount"": 1091.4929591192006}, {""ticket"": ""6-2-1"", ""prob"": 0.08666666666666667, ""odds"": 15.4, ""amount"": 800.9006777952576}, {""ticket"": ""2-6-4"", ""prob"": 0.0575, ""odds"": 51.5, ""amount"": 239.49262986498968}, {""ticket"": ""2-6-3"", ""prob"": 0.05, ""odds"": 41.5, ""amount"": 297.2016973023366}, {""ticket"": ""2-1-4"", ""prob"": 0.043333333333333335, ""odds"": 55.3, ""amount"": 223.03563179108443}, {""ticket"": ""1-2-6"", ""prob"": 0.0425, ""odds"": 6.3, ""amount"": 1957.7572123884077}, {""ticket"": ""2-1-3"", ""prob"": 0.03333333333333333, ""odds"": 46.2, ""amount"": 266.9668925984192}, {""ticket"": ""2-3-6"", ""prob"": 0.028333333333333332, ""odds"": 92.2, ""amount"": 133.7729982434595}, {""ticket"": ""6-2-3"", ""prob"": 0.025833333333333333, ""odds"": 43.3, ""amount"": 284.8468923336482}, {""ticket"": ""1-6-2"", ""prob"": 0.025833333333333333, ""odds"": 7.3, ""amount"": 1689.5712928831463}, {""ticket"": ""2-4-6"", ""prob"": 0.025, ""odds"": 98.0, ""amount"": 125.85582079639764}, {""ticket"": ""2-4-1"", ""prob"": 0.023333333333333334, ""odds"": 169.9, ""amount"": 72.5948819190522}, {""ticket"": ""6-2-4"", ""prob"": 0.018333333333333333, ""odds"": 47.3, ""amount"": 260.7583602124095}, {""ticket"": ""6-1-2"", ""prob"": 0.018333333333333333, ""odds"": 13.2, ""amount"": 934.3841240944673}, {""ticket"": ""2-3-1"", ""prob"": 0.014166666666666666, ""odds"": 142.8, ""amount"": 86.37164172301797}, {""ticket"": ""1-2-3"", ""prob"": 0.011666666666666667, ""odds"": 19.8, ""amount"": 622.9227493963115}, {""ticket"": ""4-2-6"", ""prob"": 0.006666666666666667, ""odds"": 183.3, ""amount"": 67.28789109681924}]"
