date,pid,place_name,race,cutoff_hm,off_hm,series,notes
20250818,15,丸亀,8R,18:48,18:51,,
20250818,15,丸亀,9R,19:16,19:19,,
20250818,15,丸亀,10R,19:46,19:49,,
20250818,15,丸亀,11R,20:16,20:19,,
20250818,15,丸亀,12R,20:45,20:48,,
20250818,16,児島,1R,10:45,10:48,,
20250818,16,児島,2R,11:13,11:16,,
20250818,16,児島,3R,11:44,11:47,,
20250818,16,児島,4R,12:13,12:16,,
20250818,16,児島,5R,12:47,12:50,,
20250818,16,児島,6R,13:19,13:22,,
20250818,16,児島,7R,13:48,13:51,,
20250818,16,児島,8R,14:15,14:18,,
20250818,16,児島,9R,14:46,14:49,,
20250818,16,児島,10R,15:28,15:31,,
20250818,16,児島,11R,16:08,16:11,,
20250818,16,児島,12R,16:50,16:53,,
20250818,20,若松,1R,15:21,15:24,,
20250818,20,若松,2R,15:45,15:48,,
20250818,20,若松,3R,16:09,16:12,,
20250818,20,若松,4R,16:35,16:38,,
20250818,20,若松,5R,17:01,17:04,,
20250818,20,若松,6R,17:27,17:30,,
20250818,20,若松,7R,17:55,17:58,,
20250818,20,若松,8R,18:25,18:28,,
20250818,20,若松,9R,18:55,18:58,,
20250818,20,若松,10R,19:24,19:27,,
20250818,20,若松,11R,20:04,20:07,,
20250818,20,若松,12R,20:33,20:36,,
20250818,21,芦屋,1R,08:32,08:35,,
20250818,21,芦屋,2R,08:58,09:01,,
20250818,21,芦屋,3R,09:24,09:27,,
20250818,21,芦屋,4R,09:50,09:53,,
20250818,21,芦屋,5R,10:19,10:22,,
20250818,21,芦屋,6R,10:50,10:53,,
20250818,21,芦屋,7R,11:20,11:23,,
20250818,21,芦屋,8R,11:51,11:54,,
20250818,21,芦屋,9R,12:30,12:33,,
20250818,21,芦屋,10R,13:04,13:07,,
20250818,21,芦屋,11R,13:38,13:41,,
20250818,21,芦屋,12R,14:14,14:17,,
20250818,24,大村,1R,17:41,17:44,,
20250818,24,大村,2R,18:08,18:11,,
20250818,24,大村,3R,18:35,18:38,,
20250818,24,大村,4R,19:02,19:05,,
20250818,24,大村,5R,19:30,19:33,,
20250818,24,大村,6R,19:58,20:01,,
20250818,24,大村,7R,20:26,20:29,,
20250818,24,大村,8R,20:59,21:02,,
20250818,24,大村,9R,21:25,21:28,,
20250818,24,大村,10R,21:51,21:54,,
20250818,24,大村,11R,22:20,22:23,,
20250818,24,大村,12R,22:45,22:48,,
